yri	chb
7,7	10,0
14,0	9,1
14,0	0,10
14,0	7,3
7,7	10,0
14,0	8,2
14,0	9,1
14,0	9,1
14,0	8,2
14,0	9,1
14,0	9,1
7,7	10,0
13,1	10,0
7,7	10,0
14,0	8,2
14,0	9,1
14,0	8,2
11,3	10,0
11,3	10,0
3,11	10,0
10,4	10,0
11,3	0,10
3,11	10,0
10,4	10,0
7,7	10,0
14,0	0,10
13,1	10,0
14,0	9,1
11,3	10,0
14,0	5,5
14,0	9,1
14,0	8,2
14,0	7,3
14,0	9,1
0,14	10,0
14,0	9,1
14,0	9,1
14,0	9,1
0,14	1,9
12,2	10,0
14,0	9,1
0,14	1,9
14,0	9,1
14,0	8,2
14,0	9,1
14,0	9,1
14,0	9,1
11,3	10,0
14,0	9,1
14,0	9,1
14,0	8,2
12,2	10,0
11,3	10,0
14,0	9,1
14,0	8,2
7,7	10,0
7,7	10,0
12,2	10,0
14,0	9,1
14,0	8,2
14,0	8,2
0,14	10,0
14,0	8,2
14,0	8,2
0,14	10,0
11,3	10,0
14,0	9,1
14,0	9,1
7,7	10,0
14,0	0,10
14,0	9,1
14,0	9,1
14,0	8,2
0,14	10,0
14,0	0,10
14,0	0,10
14,0	9,1
14,0	0,10
10,4	10,0
11,3	10,0
14,0	8,2
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	0,10
0,14	10,0
0,14	10,0
13,1	10,0
7,7	10,0
0,14	10,0
10,4	10,0
14,0	6,4
14,0	0,10
14,0	9,1
0,14	10,0
14,0	9,1
14,0	9,1
14,0	0,10
14,0	0,10
0,14	10,0
14,0	9,1
14,0	0,10
14,0	0,10
14,0	9,1
0,14	10,0
14,0	0,10
12,2	10,0
14,0	5,5
13,1	10,0
0,14	10,0
14,0	7,3
0,14	10,0
8,6	10,0
14,0	9,1
14,0	0,10
14,0	0,10
8,6	10,0
13,1	10,0
12,2	10,0
13,1	10,0
14,0	9,1
13,1	10,0
14,0	9,1
13,1	0,10
12,2	10,0
14,0	9,1
14,0	9,1
10,4	10,0
14,0	9,1
13,1	10,0
14,0	8,2
13,1	0,10
14,0	4,6
9,5	0,10
9,5	0,10
13,1	10,0
14,0	9,1
14,0	9,1
13,1	10,0
4,10	10,0
4,10	10,0
14,0	8,2
14,0	9,1
14,0	8,2
4,10	10,0
12,2	10,0
14,0	0,10
14,0	9,1
14,0	0,10
14,0	5,5
14,0	9,1
14,0	9,1
8,6	10,0
13,1	10,0
14,0	0,10
11,3	10,0
12,2	10,0
14,0	9,1
12,2	10,0
14,0	9,1
14,0	0,10
14,0	0,10
12,2	10,0
14,0	9,1
14,0	6,4
14,0	7,3
14,0	9,1
14,0	8,2
14,0	9,1
14,0	8,2
0,14	10,0
6,8	10,0
14,0	8,2
14,0	8,2
12,2	10,0
14,0	0,10
9,5	10,0
12,2	10,0
12,2	10,0
14,0	9,1
14,0	9,1
14,0	5,5
12,2	10,0
14,0	9,1
14,0	9,1
2,12	0,10
14,0	8,2
5,9	0,10
12,2	10,0
14,0	9,1
12,2	10,0
14,0	8,2
12,2	10,0
5,9	0,10
11,3	10,0
14,0	9,1
7,7	10,0
5,9	10,0
3,11	0,10
3,11	0,10
14,0	9,1
12,2	10,0
14,0	0,10
14,0	0,10
14,0	7,3
14,0	9,1
7,7	10,0
12,2	10,0
14,0	9,1
14,0	3,7
14,0	9,1
14,0	9,1
14,0	0,10
14,0	8,2
14,0	9,1
13,1	10,0
14,0	9,1
14,0	8,2
12,2	10,0
14,0	9,1
12,2	10,0
14,0	9,1
14,0	0,10
1,13	10,0
14,0	0,10
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
13,1	10,0
12,2	10,0
14,0	7,3
14,0	7,3
13,1	10,0
8,6	10,0
12,2	10,0
13,1	10,0
14,0	9,1
14,0	9,1
14,0	7,3
14,0	8,2
14,0	9,1
14,0	2,8
12,2	10,0
14,0	9,1
14,0	9,1
14,0	7,3
13,1	10,0
11,3	10,0
11,3	10,0
10,4	10,0
14,0	9,1
13,1	10,0
11,3	10,0
14,0	8,2
14,0	8,2
11,3	10,0
14,0	9,1
2,12	10,0
11,3	10,0
14,0	9,1
14,0	9,1
8,6	10,0
11,3	10,0
3,11	0,10
11,3	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	7,3
14,0	9,1
14,0	9,1
3,11	10,0
3,11	10,0
3,11	10,0
14,0	9,1
3,11	10,0
11,3	0,10
14,0	8,2
3,11	10,0
3,11	10,0
11,3	0,10
14,0	6,4
1,13	10,0
14,0	9,1
13,1	0,10
13,1	10,0
1,13	10,0
14,0	8,2
14,0	8,2
14,0	9,1
12,2	10,0
14,0	9,1
6,8	10,0
14,0	9,1
14,0	9,1
9,5	10,0
6,8	0,10
7,7	10,0
14,0	9,1
14,0	9,1
14,0	6,4
14,0	9,1
9,5	10,0
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	7,3
14,0	9,1
9,5	10,0
8,6	0,10
9,5	10,0
14,0	9,1
13,1	10,0
13,1	10,0
1,13	10,0
6,8	10,0
14,0	2,8
14,0	9,1
14,0	8,2
14,0	9,1
13,1	10,0
13,1	10,0
13,1	10,0
14,0	8,2
14,0	9,1
6,8	10,0
8,6	10,0
11,3	10,0
14,0	9,1
14,0	9,1
12,2	10,0
12,2	10,0
14,0	8,2
14,0	9,1
13,1	10,0
6,8	10,0
14,0	0,10
12,2	10,0
9,5	10,0
14,0	9,1
8,6	10,0
14,0	8,2
14,0	9,1
8,6	10,0
8,6	10,0
14,0	9,1
9,5	10,0
14,0	8,2
7,7	0,10
11,3	10,0
9,5	10,0
7,7	10,0
9,5	0,10
9,5	0,10
14,0	8,2
14,0	8,2
9,5	0,10
12,2	10,0
14,0	9,1
14,0	6,4
14,0	7,3
13,1	10,0
2,12	0,10
12,2	10,0
9,5	10,0
2,12	0,10
2,12	0,10
10,4	10,0
14,0	7,3
11,3	10,0
13,1	10,0
0,14	10,0
11,3	10,0
14,0	0,10
14,0	0,10
14,0	9,1
14,0	9,1
0,14	10,0
13,1	10,0
14,0	9,1
14,0	0,10
14,0	9,1
14,0	9,1
12,2	10,0
3,11	10,0
14,0	9,1
0,14	10,0
14,0	8,2
14,0	9,1
4,10	10,0
11,3	10,0
14,0	9,1
10,4	10,0
10,4	10,0
10,4	10,0
13,1	10,0
14,0	9,1
10,4	10,0
10,4	10,0
14,0	0,10
11,3	10,0
3,11	10,0
14,0	9,1
14,0	9,1
14,0	9,1
12,2	10,0
11,3	10,0
14,0	9,1
5,9	10,0
13,1	0,10
13,1	0,10
2,12	10,0
13,1	10,0
14,0	9,1
14,0	9,1
14,0	6,4
13,1	10,0
14,0	8,2
11,3	0,10
12,2	10,0
13,1	10,0
14,0	9,1
13,1	0,10
14,0	9,1
5,9	10,0
10,4	10,0
13,1	10,0
10,4	10,0
13,1	10,0
14,0	9,1
14,0	6,4
14,0	9,1
11,3	10,0
5,9	10,0
14,0	9,1
14,0	9,1
14,0	9,1
9,5	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
13,1	10,0
14,0	6,4
11,3	10,0
14,0	8,2
14,0	9,1
9,5	10,0
13,1	10,0
10,4	10,0
5,9	0,10
14,0	8,2
9,5	10,0
6,8	10,0
14,0	9,1
14,0	8,2
13,1	10,0
13,1	10,0
14,0	9,1
0,14	10,0
14,0	8,2
14,0	0,10
13,1	10,0
14,0	9,1
5,9	10,0
13,1	10,0
11,3	10,0
14,0	9,1
9,5	10,0
14,0	9,1
14,0	8,2
13,1	10,0
0,14	10,0
13,1	10,0
11,3	10,0
13,1	10,0
13,1	10,0
0,14	10,0
11,3	10,0
14,0	8,2
14,0	8,2
0,14	10,0
14,0	0,10
0,14	10,0
14,0	0,10
14,0	0,10
0,14	10,0
14,0	0,10
0,14	10,0
14,0	6,4
14,0	9,1
13,1	10,0
12,2	10,0
14,0	0,10
14,0	0,10
0,14	10,0
0,14	10,0
14,0	9,1
14,0	8,2
11,3	10,0
13,1	10,0
14,0	0,10
13,1	10,0
14,0	8,2
5,9	10,0
14,0	0,10
14,0	8,2
14,0	9,1
14,0	2,8
14,0	5,5
14,0	0,10
14,0	8,2
14,0	9,1
14,0	0,10
14,0	9,1
14,0	9,1
0,14	10,0
14,0	0,10
14,0	9,1
14,0	8,2
13,1	10,0
14,0	9,1
11,3	10,0
11,3	10,0
14,0	9,1
14,0	4,6
14,0	6,4
14,0	9,1
14,0	9,1
11,3	10,0
14,0	6,4
3,11	10,0
14,0	9,1
14,0	9,1
14,0	9,1
11,3	0,10
14,0	0,10
14,0	9,1
14,0	9,1
11,3	0,10
13,1	10,0
14,0	9,1
13,1	10,0
14,0	9,1
11,3	10,0
11,3	10,0
14,0	0,10
12,2	10,0
14,0	9,1
14,0	0,10
14,0	9,1
14,0	9,1
11,3	10,0
14,0	9,1
14,0	0,10
14,0	0,10
14,0	8,2
14,0	9,1
8,6	10,0
14,0	6,4
12,2	10,0
14,0	9,1
11,3	10,0
12,2	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
3,11	10,0
3,11	10,0
14,0	8,2
11,3	10,0
14,0	9,1
0,14	2,8
13,1	10,0
14,0	9,1
11,3	10,0
14,0	9,1
3,11	10,0
10,4	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	1,9
14,0	8,2
0,14	1,9
0,14	1,9
14,0	9,1
0,14	1,9
13,1	10,0
14,0	9,1
14,0	9,1
14,0	8,2
14,0	7,3
10,4	10,0
12,2	10,0
14,0	8,2
14,0	8,2
14,0	6,4
14,0	9,1
0,14	10,0
8,6	10,0
14,0	9,1
14,0	1,9
14,0	9,1
14,0	9,1
14,0	8,2
14,0	9,1
14,0	3,7
14,0	9,1
14,0	9,1
0,14	10,0
14,0	8,2
0,14	10,0
14,0	9,1
14,0	9,1
14,0	9,1
0,14	10,0
14,0	8,2
14,0	9,1
14,0	9,1
9,5	10,0
14,0	9,1
13,1	10,0
14,0	0,10
14,0	9,1
4,10	10,0
14,0	9,1
14,0	2,8
6,8	10,0
14,0	0,10
9,5	10,0
14,0	0,10
14,0	9,1
0,14	10,0
12,2	10,0
14,0	0,10
12,2	10,0
14,0	9,1
14,0	8,2
14,0	9,1
12,2	10,0
14,0	9,1
14,0	9,1
14,0	6,4
13,1	10,0
9,5	10,0
13,1	10,0
8,6	10,0
14,0	9,1
8,6	10,0
8,6	0,10
12,2	10,0
13,1	10,0
14,0	8,2
13,1	10,0
6,8	10,0
13,1	10,0
8,6	10,0
8,6	10,0
14,0	9,1
14,0	7,3
14,0	8,2
6,8	10,0
12,2	10,0
14,0	8,2
14,0	0,10
14,0	9,1
11,3	10,0
13,1	10,0
13,1	10,0
6,8	10,0
14,0	9,1
13,1	10,0
9,5	10,0
14,0	9,1
14,0	9,1
14,0	0,10
14,0	8,2
13,1	10,0
8,6	10,0
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
13,1	10,0
13,1	10,0
9,5	10,0
9,5	10,0
12,2	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	8,2
14,0	8,2
14,0	9,1
14,0	9,1
14,0	9,1
7,7	10,0
14,0	8,2
10,4	10,0
7,7	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	8,2
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	8,2
14,0	4,6
14,0	9,1
14,0	8,2
13,1	10,0
14,0	9,1
13,1	10,0
14,0	7,3
14,0	9,1
14,0	9,1
8,6	10,0
0,14	1,9
14,0	9,1
2,12	10,0
12,2	10,0
14,0	8,2
14,0	9,1
14,0	5,5
14,0	5,5
14,0	8,2
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
9,5	10,0
13,1	10,0
14,0	8,2
14,0	9,1
14,0	1,9
13,1	10,0
14,0	9,1
13,1	10,0
14,0	9,1
4,10	10,0
14,0	9,1
14,0	9,1
14,0	1,9
4,10	10,0
4,10	10,0
10,4	0,10
14,0	9,1
13,1	10,0
11,3	10,0
4,10	10,0
11,3	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
10,4	10,0
4,10	1,9
14,0	9,1
14,0	9,1
11,3	10,0
10,4	10,0
10,4	9,1
13,1	10,0
4,10	1,9
4,10	1,9
13,1	10,0
14,0	9,1
10,4	10,0
13,1	10,0
0,14	1,9
14,0	9,1
5,9	10,0
0,14	1,9
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	7,3
14,0	5,5
5,9	10,0
14,0	9,1
0,14	1,9
12,2	10,0
0,14	1,9
13,1	10,0
14,0	9,1
14,0	9,1
13,1	10,0
0,14	1,9
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	1,9
14,0	9,1
14,0	9,1
0,14	1,9
14,0	9,1
14,0	9,1
13,1	10,0
13,1	10,0
14,0	3,7
14,0	9,1
14,0	9,1
14,0	9,1
0,14	1,9
12,2	10,0
13,1	10,0
14,0	9,1
11,3	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
10,4	10,0
14,0	9,1
14,0	9,1
14,0	9,1
4,10	10,0
13,1	10,0
13,1	10,0
10,4	1,9
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
5,9	10,0
14,0	9,1
13,1	10,0
0,14	1,9
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
13,1	9,1
14,0	7,3
14,0	9,1
10,4	2,8
14,0	9,1
13,1	10,0
11,3	10,0
14,0	9,1
14,0	8,2
14,0	7,3
14,0	9,1
14,0	9,1
4,10	10,0
14,0	9,1
13,1	10,0
14,0	1,9
5,9	10,0
14,0	9,1
1,13	1,9
14,0	9,1
12,2	10,0
0,14	1,9
4,10	10,0
14,0	9,1
12,2	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
12,2	10,0
13,1	10,0
1,13	0,10
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
2,12	10,0
14,0	1,9
13,1	10,0
1,13	10,0
13,1	10,0
14,0	5,5
14,0	9,1
14,0	9,1
1,13	10,0
7,7	10,0
14,0	9,1
13,1	10,0
13,1	10,0
14,0	9,1
14,0	3,7
1,13	10,0
14,0	7,3
14,0	9,1
13,1	10,0
12,2	10,0
13,1	10,0
2,12	10,0
13,1	7,3
13,1	10,0
14,0	9,1
13,1	10,0
1,13	3,7
13,1	10,0
10,4	4,6
14,0	9,1
4,10	6,4
13,1	10,0
14,0	9,1
14,0	9,1
13,1	10,0
13,1	10,0
14,0	7,3
14,0	8,2
14,0	9,1
14,0	8,2
4,10	2,8
4,10	2,8
14,0	6,4
10,4	8,2
14,0	9,1
14,0	8,2
4,10	10,0
10,4	10,0
14,0	8,2
13,1	10,0
14,0	9,1
14,0	7,3
13,1	10,0
14,0	9,1
4,10	3,7
14,0	9,1
13,1	10,0
13,1	10,0
14,0	4,6
14,0	6,4
0,14	10,0
14,0	9,1
13,1	10,0
14,0	6,4
14,0	9,1
13,1	10,0
14,0	6,4
0,14	4,6
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
4,10	10,0
12,2	10,0
0,14	4,6
14,0	9,1
14,0	3,7
0,14	3,7
11,3	10,0
0,14	3,7
13,1	10,0
14,0	9,1
14,0	7,3
10,4	10,0
4,10	3,7
14,0	4,6
14,0	7,3
4,10	0,10
13,1	10,0
14,0	9,1
4,10	6,4
4,10	10,0
10,4	5,5
12,2	10,0
10,4	10,0
12,2	10,0
14,0	9,1
14,0	9,1
10,4	5,5
14,0	9,1
14,0	9,1
10,4	0,10
8,6	10,0
7,7	10,0
14,0	7,3
13,1	10,0
14,0	9,1
14,0	9,1
1,13	5,5
13,1	5,5
13,1	10,0
13,1	5,5
13,1	10,0
14,0	9,1
14,0	7,3
14,0	9,1
14,0	9,1
13,1	10,0
4,10	10,0
14,0	5,5
14,0	8,2
10,4	10,0
14,0	7,3
14,0	5,5
14,0	9,1
12,2	10,0
14,0	9,1
13,1	10,0
8,6	10,0
14,0	9,1
14,0	9,1
14,0	5,5
14,0	9,1
8,6	10,0
0,14	10,0
14,0	9,1
11,3	10,0
14,0	9,1
10,4	10,0
14,0	9,1
14,0	9,1
14,0	8,2
14,0	8,2
14,0	9,1
8,6	10,0
14,0	9,1
14,0	9,1
9,5	10,0
14,0	9,1
9,5	10,0
8,6	10,0
13,1	10,0
14,0	7,3
6,8	10,0
14,0	5,5
13,1	10,0
8,6	10,0
11,3	10,0
14,0	9,1
11,3	10,0
0,14	10,0
14,0	9,1
14,0	9,1
14,0	0,10
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
0,14	10,0
14,0	8,2
14,0	9,1
12,2	10,0
14,0	9,1
14,0	9,1
14,0	9,1
9,5	10,0
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
12,2	10,0
9,5	10,0
14,0	9,1
12,2	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
5,9	10,0
10,4	10,0
14,0	9,1
10,4	10,0
10,4	10,0
14,0	9,1
0,14	10,0
14,0	0,10
11,3	10,0
8,6	10,0
14,0	1,9
14,0	9,1
14,0	4,6
0,14	1,9
6,8	10,0
8,6	10,0
0,14	1,9
14,0	9,1
14,0	9,1
6,8	10,0
14,0	9,1
14,0	9,1
11,3	10,0
14,0	6,4
13,1	10,0
14,0	6,4
8,6	10,0
14,0	9,1
14,0	9,1
8,6	10,0
9,5	10,0
14,0	9,1
9,5	1,9
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
9,5	10,0
11,3	10,0
10,4	10,0
0,14	10,0
0,14	10,0
11,3	10,0
5,9	10,0
9,5	10,0
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	7,3
14,0	9,1
0,14	10,0
13,1	10,0
12,2	10,0
14,0	8,2
14,0	9,1
14,0	9,1
11,3	10,0
0,14	10,0
14,0	9,1
14,0	9,1
14,0	9,1
3,11	10,0
14,0	0,10
11,3	10,0
14,0	9,1
13,1	10,0
10,4	10,0
4,10	0,10
14,0	8,2
14,0	9,1
14,0	8,2
13,1	10,0
6,8	3,7
14,0	5,5
14,0	9,1
13,1	10,0
14,0	8,2
8,6	9,1
11,3	10,0
14,0	8,2
0,14	2,8
14,0	8,2
13,1	10,0
3,11	10,0
3,11	10,0
3,11	1,9
14,0	9,1
11,3	10,0
11,3	10,0
11,3	5,5
12,2	10,0
11,3	10,0
3,11	5,5
13,1	10,0
14,0	5,5
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	5,5
13,1	5,5
4,10	5,5
4,10	10,0
14,0	8,2
14,0	9,1
11,3	10,0
4,10	10,0
13,1	10,0
11,3	10,0
12,2	10,0
14,0	9,1
14,0	9,1
3,11	0,10
12,2	10,0
13,1	10,0
12,2	10,0
12,2	10,0
14,0	8,2
3,11	10,0
14,0	7,3
14,0	2,8
14,0	8,2
12,2	0,10
14,0	0,10
14,0	8,2
14,0	9,1
3,11	10,0
14,0	0,10
14,0	9,1
14,0	6,4
12,2	10,0
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	3,7
0,14	10,0
0,14	10,0
14,0	0,10
10,4	10,0
14,0	7,3
0,14	10,0
10,4	10,0
14,0	0,10
14,0	3,7
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
13,1	10,0
12,2	10,0
11,3	10,0
14,0	7,3
14,0	9,1
14,0	9,1
14,0	9,1
4,10	0,10
14,0	9,1
5,9	10,0
14,0	8,2
14,0	9,1
13,1	10,0
11,3	10,0
14,0	0,10
13,1	10,0
10,4	10,0
14,0	9,1
7,7	10,0
14,0	8,2
14,0	6,4
12,2	10,0
12,2	10,0
14,0	9,1
10,4	10,0
14,0	9,1
14,0	9,1
10,4	10,0
14,0	9,1
4,10	0,10
5,9	10,0
14,0	9,1
5,9	10,0
13,1	10,0
1,13	10,0
14,0	7,3
13,1	10,0
11,3	10,0
13,1	10,0
13,1	10,0
10,4	10,0
14,0	9,1
14,0	9,1
14,0	8,2
14,0	0,10
14,0	9,1
14,0	9,1
14,0	9,1
11,3	10,0
3,11	10,0
14,0	9,1
14,0	5,5
12,2	10,0
13,1	10,0
11,3	10,0
7,7	10,0
7,7	10,0
11,3	10,0
13,1	10,0
13,1	10,0
11,3	10,0
12,2	10,0
13,1	10,0
11,3	10,0
14,0	8,2
10,4	10,0
11,3	10,0
13,1	10,0
14,0	9,1
14,0	9,1
4,10	2,8
14,0	9,1
10,4	10,0
7,7	10,0
4,10	0,10
4,10	0,10
7,7	10,0
13,1	10,0
13,1	10,0
4,10	2,8
14,0	9,1
11,3	10,0
14,0	8,2
14,0	8,2
13,1	10,0
9,5	10,0
9,5	10,0
14,0	9,1
14,0	4,6
14,0	8,2
3,11	10,0
3,11	10,0
3,11	10,0
3,11	10,0
13,1	10,0
13,1	10,0
14,0	9,1
14,0	9,1
14,0	9,1
14,0	9,1
14,0	6,4
14,0	9,1
14,0	4,6
13,1	10,0
14,0	9,1
14,0	9,1
14,0	8,2
14,0	8,2
13,1	10,0
14,0	6,4
12,2	10,0
14,0	6,4
13,1	10,0
11,3	10,0
13,1	6,4
14,0	4,6
14,0	9,1
5,9	6,4
5,9	6,4
14,0	9,1
14,0	9,1
14,0	6,4
14,0	9,1
9,5	2,8
5,9	9,1
9,5	1,9
9,5	1,9
11,3	10,0
13,1	10,0
11,3	10,0
5,9	9,1
5,9	9,1
14,0	4,6
14,0	9,1
14,0	9,1
14,0	9,1
4,10	1,9
10,4	9,1
14,0	1,9
9,5	9,1
14,0	9,1
14,0	8,2
12,2	10,0
13,1	10,0
9,5	10,0
3,11	10,0
14,0	3,7
14,0	9,1
9,5	10,0
0,14	1,9
10,4	10,0
13,1	10,0
14,0	8,2
14,0	3,7
12,2	10,0
12,2	10,0
14,0	3,7
0,14	1,9
11,3	10,0
12,2	10,0
14,0	3,7
0,14	1,9
14,0	9,1
4,10	10,0
11,3	10,0
14,0	8,2
11,3	10,0
11,3	10,0
13,1	10,0
0,14	2,8
14,0	3,7
14,0	3,7
14,0	3,7
0,14	2,8
0,14	2,8
0,14	2,8
0,14	2,8
14,0	8,2
13,1	10,0
13,1	10,0
14,0	9,1
11,3	10,0
0,14	2,8
10,4	10,0
13,1	10,0
0,14	2,8
11,3	10,0
14,0	9,1
12,2	10,0
14,0	8,2
0,14	2,8
14,0	9,1
14,0	8,2
11,3	10,0
0,14	2,8
0,14	2,8
3,11	2,8
11,3	10,0
14,0	8,2
14,0	4,6
14,0	8,2
14,0	9,1
14,0	9,1
14,0	9,1
0,14	2,8
3,11	10,0
14,0	9,1
11,3	7,3
14,0	7,3
11,3	10,0
7,7	7,3
11,3	10,0
14,0	3,7
11,3	10,0
0,14	3,7
0,14	3,7
14,0	7,3
14,0	9,1
14,0	7,3
14,0	6,4
14,0	9,1
12,2	10,0
0,14	10,0
14,0	3,7
14,0	8,2
13,1	10,0
14,0	7,3
14,0	9,1
14,0	7,3
11,3	10,0
14,0	9,1
14,0	8,2
0,14	2,8
0,14	2,8
14,0	9,1
12,2	4,6
14,0	7,3
14,0	7,3
14,0	9,1
14,0	9,1
12,2	4,6
14,0	8,2
0,14	2,8
12,2	10,0
14,0	9,1
11,3	10,0
14,0	9,1
11,3	10,0
14,0	9,1
12,2	10,0
11,3	10,0
5,9	10,0
0,14	2,8
11,3	10,0
14,0	9,1
0,14	2,8
0,14	3,7
14,0	8,2
14,0	9,1
14,0	8,2
0,14	2,8
14,0	9,1
10,4	10,0
10,4	10,0
14,0	9,1
0,14	2,8
14,0	9,1
0,14	2,8
0,14	3,7
14,0	9,1
14,0	8,2
0,14	2,8
12,2	10,0
14,0	8,2
0,14	2,8
14,0	9,1
14,0	9,1
14,0	8,2
0,14	2,8
14,0	8,2
14,0	8,2
0,14	2,8
14,0	9,1
14,0	9,1
0,14	2,8
0,14	3,7
14,0	8,2
0,14	3,7
7,7	10,0
7,7	10,0
14,0	6,4
14,0	6,4
14,0	9,1
11,3	10,0
10,4	10,0
12,2	10,0
14,0	9,1
14,0	5,5
14,0	6,4
0,14	4,6
14,0	6,4
13,1	10,0
14,0	8,2
14,0	6,4
0,14	4,6
14,0	6,4
14,0	9,1
11,3	10,0
14,0	9,1
14,0	9,1
14,0	9,1
9,5	10,0
13,1	10,0
14,0	6,4
12,2	10,0
14,0	8,2
14,0	9,1
10,4	10,0
0,14	10,0
13,1	10,0
14,0	8,2
12,2	10,0
14,0	9,1
14,0	6,4
14,0	9,1
10,4	10,0
14,0	5,5
0,14	4,6
14,0	9,1
14,0	6,4
14,0	9,1
14,0	6,4
11,3	10,0
14,0	6,4
0,14	4,6
14,0	9,1
14,0	9,1
0,14	4,6
14,0	5,5
11,3	10,0
0,14	5,5
14,0	7,3
12,2	10,0
12,2	10,0
7,7	10,0
14,0	8,2
14,0	9,1
0,14	1,9
0,14	1,9
7,7	10,0
14,0	9,1
7,7	10,0
14,0	1,9
14,0	9,1
0,14	1,9
12,2	10,0
12,2	10,0
12,2	10,0
7,7	10,0
0,14	1,9
0,14	1,9
14,0	8,2
14,0	9,1
0,14	1,9
14,0	9,1
14,0	8,2
11,3	10,0
0,14	10,0
14,0	5,5
14,0	8,2
14,0	9,1
0,14	7,3
14,0	7,3
14,0	3,7
11,3	10,0
14,0	7,3
14,0	9,1
14,0	7,3
12,2	10,0
14,0	7,3
14,0	7,3
0,14	10,0
11,3	10,0
9,5	10,0
14,0	9,1
14,0	8,2
0,14	2,8
14,0	8,2
11,3	10,0
14,0	9,1
12,2	10,0
0,14	2,8
14,0	8,2
14,0	8,2
14,0	8,2
14,0	9,1
0,14	2,8
0,14	1,9
14,0	8,2
13,1	10,0
14,0	9,1
0,14	1,9
14,0	8,2
14,0	9,1
14,0	9,1
14,0	9,1
0,14	1,9
14,0	9,1
13,1	10,0
0,14	1,9
0,14	1,9
9,5	10,0
14,0	9,1
14,0	9,1
0,14	1,9
14,0	9,1
14,0	9,1
0,14	1,9
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
12,2	10,0
14,0	9,1
13,1	10,0
0,14	1,9
13,1	10,0
9,5	10,0
14,0	9,1
11,3	10,0
11,3	10,0
13,1	10,0
14,0	8,2
12,2	10,0
14,0	9,1
9,5	10,0
14,0	3,7
14,0	9,1
14,0	9,1
13,1	10,0
14,0	9,1
14,0	9,1
13,1	10,0
13,1	10,0
6,8	10,0
13,1	10,0
12,2	10,0
13,1	10,0
13,1	10,0
12,2	10,0
13,1	10,0
14,0	9,1
14,0	9,1
13,1	10,0
12,2	10,0
13,1	10,0
14,0	5,5
12,2	10,0
14,0	9,1
14,0	8,2
14,0	8,2
11,3	10,0
14,0	8,2
12,2	10,0
14,0	8,2
11,3	10,0
14,0	8,2
8,6	10,0
14,0	0,10
14,0	0,10
12,2	10,0
14,0	8,2
3,11	10,0
14,0	9,1
3,11	0,10
11,3	10,0
14,0	9,1
12,2	10,0
14,0	0,10
14,0	9,1
14,0	0,10
14,0	9,1
14,0	9,1
14,0	7,3
14,0	8,2
14,0	9,1
14,0	5,5
13,1	10,0
14,0	9,1
13,1	10,0
14,0	9,1
14,0	7,3
12,2	10,0
6,8	10,0
6,8	10,0
6,8	10,0
14,0	9,1
14,0	0,10
14,0	0,10
14,0	9,1
14,0	9,1
8,6	10,0
14,0	7,3
14,0	9,1
9,5	10,0
14,0	7,3
12,2	10,0
10,4	10,0
12,2	10,0
14,0	0,10
6,8	10,0
